sec,nsec,latitude,longitude,altitude
1717248823,552343000,49.27357354490061,7.159372952650707,321.1642150878906
1717248823,604344000,49.27357354974641,7.159372949163763,320.31683349609375
1717248823,656345000,49.27357354887242,7.159372949894536,320.4699401855469
1717248823,708345000,49.27357354785349,7.159372950761374,320.6494445800781
1717248823,760346000,49.27357354670425,7.1593729516371045,320.85528564453125
1717248823,812346000,49.2735735453923,7.1593729525316165,321.0875244140625
1717248823,864346000,49.27357355044083,7.159372947958397,320.27508544921875
1717248823,916349000,49.273573549614746,7.1593729484691,320.4201354980469
1717248823,968350000,49.273573548699,7.159372949116522,320.5915222167969
1717248824,20349000,49.27357354766745,7.1593729501369605,320.7892761230469
1717248824,72350000,49.27357354653644,7.159372951323839,321.013427734375
1717248824,124351000,49.273573545329015,7.15937295254369,321.263916015625
1717248824,176351000,49.273573550526265,7.159372950342327,320.3726806640625
1717248824,228353000,49.273573549855236,7.1593729516652305,320.5359191894531
1717248824,280354000,49.27357354909648,7.159372953044514,320.7255554199219
1717248824,332354000,49.273573548232136,7.159372954578186,320.9415283203125
1717248824,384356000,49.273573547268626,7.159372956276809,321.1838684082031
1717248824,436356000,49.273573550081224,7.159372949794166,320.3276672363281
1717248824,488357000,49.27357354927423,7.159372950699085,320.4828186035156
1717248824,540358000,49.27357354829425,7.15937295192242,320.6643371582031
1717248824,592358000,49.273573547279554,7.159372953355807,320.8722229003906
1717248824,644360000,49.273573546127544,7.159372954936389,321.1064758300781
1717248824,696360000,49.27357355047383,7.159372949368712,320.2852783203125
1717248824,748361000,49.27357354973828,7.159372950316614,320.4323425292969
1717248824,800362000,49.27357354888744,7.159372951329379,320.6057434082031
1717248824,852362000,49.27357354788225,7.159372952703614,320.8055114746094
1717248824,904364000,49.27357354668535,7.1593729540924445,321.0316162109375
1717248824,956365000,49.27357354523146,7.159372955636545,321.28411865234375
1717248825,8364000,49.27357354986633,7.1593729497220755,320.3841857910156
1717248825,60366000,49.273573549113365,7.159372950506105,320.5494689941406
1717248825,112366000,49.27357354843338,7.159372951400194,320.7411193847656
1717248825,164367000,49.2735735477034,7.159372952489287,320.9591064453125
1717248825,216368000,49.273573546892194,7.159372953745955,321.2034606933594
1717248825,268369000,49.273573551619194,7.15937294900489,320.338623046875
1717248825,320369000,49.27357355134067,7.1593729499723695,320.4957580566406
1717248825,372370000,49.273573551039,7.159372951097396,320.6792907714844
1717248825,424371000,49.273573550650056,7.159372952348425,320.8891906738281
1717248825,476372000,49.27357355021132,7.1593729537707125,321.12542724609375
1717248825,528373000,49.27357355127269,7.15937294960439,320.2956848144531
1717248825,580373000,49.27357355097242,7.159372950574597,320.44476318359375
1717248825,632375000,49.27357355058641,7.159372951798701,320.6202087402344
1717248825,684374000,49.273573550179776,7.159372953167068,320.822021484375
1717248825,736375000,49.273573549723864,7.159372954768161,321.0502014160156
1717248825,788377000,49.273573551394534,7.159372949360718,320.255126953125
1717248825,840377000,49.27357355110991,7.159372950322675,320.3960876464844
1717248825,892377000,49.27357355082886,7.159372951367587,320.56341552734375
1717248825,944379000,49.273573550455566,7.159372952626375,320.757080078125
1717248825,996380000,49.27357355010793,7.15937295383787,320.9771423339844
1717248826,48380000,49.27357354971922,7.159372955149575,321.2235412597656
1717248826,100381000,49.27357355187814,7.159372948570843,320.349853515625
1717248826,152382000,49.27357355181189,7.159372948967647,320.5090637207031
1717248826,204381000,49.273573551730884,7.159372949324214,320.6946105957031
1717248826,256382000,49.27357355162043,7.159372949846868,320.90655517578125
1717248826,308384000,49.273573551541894,7.159372950486169,321.1448669433594
1717248826,360384000,49.27357355195276,7.159372947854868,320.30621337890625
1717248826,412385000,49.27357355200335,7.159372948326549,320.4573059082031
1717248826,464387000,49.27357355206057,7.159372948785819,320.6347961425781
1717248826,516387000,49.27357355208741,7.15937294937417,320.838623046875
1717248826,568388000,49.273573552053776,7.159372950159157,321.06884765625
1717248826,620388000,49.273573552019315,7.159372947861968,320.2649841308594
1717248826,672390000,49.273573551900256,7.1593729481968875,320.407958984375
1717248826,724390000,49.27357355170173,7.159372948535331,320.5773010253906
1717248826,776390000,49.27357355145767,7.159372948870315,320.77301025390625
1717248826,828391000,49.273573551193735,7.159372949290953,320.9950866699219
1717248826,880391000,49.27357355081185,7.159372949748265,321.2434997558594
1717248826,932393000,49.27357355095371,7.159372947115322,320.361083984375
1717248826,984394000,49.27357355059955,7.159372947316818,320.5223083496094
1717248827,36394000,49.273573550257034,7.1593729475914465,320.70989990234375
1717248827,88395000,49.27357354991202,7.159372947866555,320.9238586425781
1717248827,140396000,49.27357354954775,7.159372948206791,321.1641540527344
1717248827,192396000,49.273573552255485,7.159372947882849,320.31689453125
1717248827,244397000,49.27357355223512,7.159372948283184,320.47003173828125
1717248827,296398000,49.273573552252046,7.1593729487381,320.6495056152344
1717248827,348399000,49.27357355216984,7.15937294913257,320.8553771972656
1717248827,400399000,49.273573551993955,7.159372949437371,321.08758544921875
1717248827,452399000,49.2735735518165,7.159372947439686,320.2750549316406
1717248827,504402000,49.27357355158495,7.159372947569432,320.4200439453125
1717248827,556402000,49.27357355133133,7.159372947680575,320.5914306640625
1717248827,608403000,49.27357355100934,7.159372947755044,320.7891540527344
1717248827,660403000,49.27357355066754,7.15937294782987,321.01324462890625
1717248827,712405000,49.27357355033564,7.15937294799305,321.2637023925781
1717248827,764406000,49.2735735516207,7.15937294719856,320.37261962890625
1717248827,816405000,49.27357355135673,7.159372947356157,320.5358581542969
1717248827,868406000,49.27357355103382,7.159372947499272,320.7254943847656
1717248827,920407000,49.2735735506727,7.159372947734132,320.94146728515625
1717248827,972408000,49.27357355025299,7.159372948102295,321.183837890625
1717248828,24408000,49.27357355118594,7.1593729475152506,320.3277587890625
1717248828,76410000,49.27357355073892,7.159372947856581,320.4829406738281
1717248828,128410000,49.27357355019738,7.159372948211902,320.6644592285156
1717248828,180411000,49.27357354954513,7.159372948525673,320.87237548828125
1717248828,232413000,49.27357354879851,7.1593729488282785,321.10662841796875
1717248828,284413000,49.273573550717835,7.1593729469512875,320.2852783203125
1717248828,336414000,49.27357355018414,7.159372946856294,320.4322814941406
1717248828,388414000,49.27357354965024,7.159372946649033,320.6056823730469
1717248828,440415000,49.273573549041615,7.159372946489297,320.8054504394531
1717248828,492416000,49.27357354834438,7.159372946333617,321.03155517578125
1717248828,544417000,49.27357354757969,7.15937294621775,321.2840576171875
1717248828,596418000,49.273573551289765,7.159372946620997,320.3843078613281
1717248828,648419000,49.2735735508534,7.15937294664788,320.5495910644531
1717248828,700420000,49.273573550350676,7.1593729467464895,320.7412414550781
1717248828,752420000,49.27357354977645,7.159372946955809,320.9592590332031
1717248828,804420000,49.27357354911537,7.159372947312874,321.20367431640625
1717248828,856421000,49.273573550807505,7.159372948578062,320.3386535644531
1717248828,908423000,49.273573550307916,7.1593729490453,320.495849609375
1717248828,960422000,49.27357354979129,7.159372949467679,320.67938232421875
1717248829,12423000,49.273573549208166,7.159372949854426,320.8892822265625
1717248829,64424000,49.27357354863685,7.159372950314332,321.1255798339844
1717248829,116425000,49.27357355168479,7.159372947050396,320.2956848144531
1717248829,168426000,49.27357355152593,7.159372947217407,320.4447937011719
1717248829,220427000,49.27357355135063,7.159372947320849,320.6202392578125
1717248829,272427000,49.27357355115143,7.159372947329141,320.8220520019531
1717248829,324429000,49.27357355094647,7.159372947242404,321.05023193359375
1717248829,376428000,49.273573551769466,7.159372946297185,320.25506591796875
1717248829,428430000,49.273573551481434,7.159372945931731,320.39599609375
1717248829,480431000,49.273573551169676,7.15937294555094,320.5633239746094
1717248829,532431000,49.27357355073679,7.159372945124853,320.75701904296875
1717248829,584432000,49.273573550188615,7.159372944655012,320.97705078125
1717248829,636434000,49.273573549618575,7.159372944196063,321.2234802246094
1717248829,688434000,49.273573550958346,7.159372946732047,320.34991455078125
1717248829,740434000,49.27357355049584,7.159372946598599,320.5091247558594
1717248829,792435000,49.27357354998062,7.159372946364757,320.6947021484375
1717248829,844437000,49.273573549410834,7.159372946059225,320.9066467285156
1717248829,896438000,49.27357354874683,7.15937294576711,321.1449890136719
1717248829,948438000,49.27357355107609,7.159372946220406,320.3061828613281
1717248830,438000,49.273573550643064,7.159372945921221,320.457275390625
1717248830,52439000,49.27357355020012,7.1593729457477915,320.634765625
1717248830,104439000,49.27357354969768,7.159372945540637,320.8385925292969
1717248830,156440000,49.273573549178955,7.15937294522984,321.0688171386719
1717248830,208442000,49.27357355203755,7.159372947322146,320.2649841308594
1717248830,260442000,49.27357355194727,7.159372947231013,320.407958984375
1717248830,312443000,49.27357355178313,7.159372947093715,320.5773010253906
1717248830,364443000,49.27357355158542,7.159372947011601,320.77301025390625
1717248830,416445000,49.27357355131214,7.159372946844791,320.99505615234375
1717248830,468446000,49.273573551032186,7.159372946717585,321.2434997558594
1717248830,520446000,49.27357355139003,7.159372946731468,320.36114501953125
1717248830,572447000,49.273573551197615,7.159372946467582,320.5223693847656
1717248830,624449000,49.273573550980984,7.159372946203159,320.7099609375
1717248830,676449000,49.27357355069868,7.1593729458505155,320.92388916015625
1717248830,728450000,49.27357355036511,7.159372945454672,321.1642150878906
1717248830,780450000,49.2735735519821,7.159372945998073,320.31689453125
1717248830,832451000,49.273573551909635,7.159372945508875,320.4700012207031
1717248830,884453000,49.273573551814216,7.1593729450243115,320.6495056152344
1717248830,936453000,49.273573551675156,7.159372944514938,320.8553771972656
1717248830,988454000,49.27357355159324,7.159372943939036,321.0876159667969
1717248831,40454000,49.273573551845175,7.159372946328391,320.27508544921875
1717248831,92454000,49.27357355173954,7.159372945929309,320.42010498046875
1717248831,144455000,49.27357355162059,7.1593729456244555,320.59149169921875
1717248831,196457000,49.273573551503745,7.159372945238039,320.7892150878906
1717248831,248457000,49.27357355131838,7.159372944891518,321.0133361816406
1717248831,300457000,49.27357355107285,7.159372944428456,321.2638244628906
1717248831,352458000,49.273573551738906,7.159372947244678,320.3726501464844
1717248831,404459000,49.273573551489505,7.15937294738798,320.535888671875
1717248831,456461000,49.273573551212436,7.1593729474938765,320.72552490234375
1717248831,508461000,49.273573550930074,7.1593729476786026,320.9415283203125
1717248831,560461000,49.27357355056048,7.159372947919141,321.18389892578125
1717248831,612463000,49.273573551268136,7.1593729482222015,320.3277282714844
1717248831,664462000,49.273573551021386,7.159372948455262,320.48291015625
1717248831,716465000,49.27357355075077,7.159372948488924,320.6644287109375
1717248831,768465000,49.273573550429255,7.159372948409104,320.8723449707031
1717248831,820466000,49.27357355010766,7.15937294827206,321.1065979003906
1717248831,872467000,49.27357355196916,7.159372945729473,320.2852783203125
1717248831,924468000,49.27357355187164,7.159372945389166,320.43231201171875
1717248831,976468000,49.27357355178125,7.15937294502875,320.605712890625
1717248832,28469000,49.273573551668854,7.159372944778758,320.80548095703125
1717248832,80469000,49.27357355157773,7.159372944506608,321.0316467285156
1717248832,132470000,49.273573551485335,7.159372944213514,321.2841491699219
1717248832,184471000,49.27357355210057,7.159372947012198,320.3843078613281
1717248832,236472000,49.27357355210617,7.159372946966321,320.5495910644531
1717248832,288473000,49.27357355205628,7.159372946783001,320.7412414550781
1717248832,340473000,49.27357355203295,7.15937294665414,320.95928955078125
1717248832,392473000,49.273573552006326,7.159372946486753,321.20367431640625
1717248832,444475000,49.27357355210196,7.159372946976732,320.3387145996094
1717248832,496475000,49.27357355210004,7.159372946793683,320.4958801269531
1717248832,548477000,49.27357355210954,7.1593729464823825,320.679443359375
1717248832,600478000,49.2735735521041,7.1593729460291575,320.8893737792969
1717248832,652478000,49.27357355209861,7.159372945530896,321.1256408691406
1717248832,704480000,49.27357355212682,7.159372945468033,320.2956237792969
1717248832,756480000,49.27357355204377,7.159372945066438,320.4447021484375
1717248832,808481000,49.27357355199694,7.159372944514422,320.6201171875
1717248832,860482000,49.27357355187498,7.159372943776749,320.8218994140625
1717248832,912482000,49.27357355173425,7.159372942872994,321.050048828125
1717248832,964483000,49.27357355198414,7.159372945473592,320.2550964355469
1717248833,16484000,49.27357355198292,7.159372944812887,320.39605712890625
1717248833,68484000,49.27357355199519,7.159372944135818,320.5633850097656
1717248833,120485000,49.27357355209505,7.159372943406675,320.757080078125
1717248833,172486000,49.27357355226199,7.159372942728633,320.9771423339844
1717248833,224486000,49.273573552444994,7.159372942069353,321.22357177734375
1717248833,276488000,49.273573552782096,7.159372946988306,320.349853515625
1717248833,328488000,49.27357355307633,7.159372946882489,320.5090637207031
1717248833,380489000,49.273573553295684,7.159372946781847,320.69464111328125
1717248833,432490000,49.27357355359091,7.159372946483409,320.90655517578125
1717248833,484490000,49.27357355390947,7.159372946169721,321.1448669433594
1717248833,536491000,49.273573552558396,7.15937294613093,320.3061828613281
1717248833,588493000,49.27357355267353,7.15937294572413,320.4572448730469
1717248833,640493000,49.27357355285281,7.159372945228905,320.63470458984375
1717248833,692494000,49.27357355304607,7.159372944545051,320.8385009765625
1717248833,744495000,49.27357355317801,7.159372943716624,321.0686950683594
1717248833,796496000,49.27357355192408,7.159372945467922,320.26495361328125
1717248833,848497000,49.27357355187467,7.159372944881305,320.4079284667969
1717248833,900498000,49.27357355177324,7.159372944229952,320.5772399902344
1717248833,952499000,49.27357355167709,7.15937294335897,320.77294921875
1717248834,4497000,49.27357355157291,7.159372942411156,320.9950256347656
1717248834,56498000,49.27357355146306,7.159372941314851,321.2434387207031
1717248834,108500000,49.273573551757664,7.159372945012773,320.3611755371094
1717248834,160502000,49.2735735516716,7.159372944215788,320.52239990234375
1717248834,212502000,49.27357355163971,7.159372943375227,320.7099609375
1717248834,264502000,49.273573551581826,7.159372942414722,320.9239196777344
1717248834,316503000,49.27357355142638,7.159372941339904,321.1642150878906
1717248834,368504000,49.273573552160315,7.159372946053399,320.3168029785156
1717248834,420504000,49.27357355212216,7.159372945512887,320.46990966796875
1717248834,472505000,49.273573552101915,7.15937294472666,320.6494140625
1717248834,524505000,49.27357355208718,7.159372943816828,320.855224609375
1717248834,576506000,49.273573552106285,7.159372942816824,321.0874328613281
1717248834,628508000,49.273573552112246,7.159372944988531,320.2750549316406
1717248834,680508000,49.273573552281455,7.159372944345906,320.4200744628906
1717248834,732509000,49.273573552504686,7.159372943645433,320.5914611816406
1717248834,784510000,49.273573552779794,7.159372942811518,320.7892150878906
1717248834,836511000,49.27357355308625,7.159372941861509,321.0133056640625
1717248834,888511000,49.27357355341306,7.159372940801278,321.2637939453125
1717248834,940512000,49.27357355282748,7.159372945675981,320.3726501464844
1717248834,992512000,49.27357355309154,7.159372945092038,320.53594970703125
1717248835,44513000,49.27357355342189,7.1593729444914205,320.7255859375
1717248835,96514000,49.27357355382236,7.1593729437271465,320.9416198730469
1717248835,148515000,49.27357355429085,7.159372942802099,321.18402099609375
1717248835,200515000,49.27357355313126,7.159372945332054,320.3277587890625
1717248835,252516000,49.27357355357025,7.159372944585195,320.4829406738281
1717248835,304517000,49.27357355402242,7.159372943814332,320.66448974609375
1717248835,356518000,49.27357355451001,7.1593729430250574,320.8724060058594
1717248835,408519000,49.2735735550435,7.159372942131615,321.106689453125
1717248835,460519000,49.273573552797224,7.159372946252867,320.2852783203125
1717248835,512519000,49.273573553146235,7.15937294585278,320.4323425292969
1717248835,564522000,49.27357355352091,7.159372945301794,320.6057434082031
1717248835,616522000,49.27357355398629,7.159372944644467,320.8055419921875
1717248835,668523000,49.27357355450703,7.159372943991411,321.0317077636719
1717248835,720523000,49.27357355504841,7.159372943379882,321.2842102050781
1717248835,772523000,49.27357355284842,7.159372946023779,320.3843078613281
1717248835,824524000,49.27357355320734,7.1593729457181325,320.5495910644531
1717248835,876525000,49.273573553652426,7.159372945222069,320.7412414550781
1717248835,928527000,49.27357355416504,7.159372944632563,320.95928955078125
1717248835,980527000,49.27357355467049,7.159372943959407,321.20367431640625
1717248836,32527000,49.27357355317452,7.1593729452659005,320.3387145996094
1717248836,84529000,49.273573553529715,7.159372944727998,320.4958801269531
1717248836,136529000,49.2735735538542,7.159372944054637,320.679443359375
1717248836,188530000,49.27357355416856,7.159372943310512,320.8893737792969
1717248836,240532000,49.2735735545203,7.159372942556268,321.12567138671875
1717248836,292532000,49.273573552247655,7.159372945991005,320.29571533203125
1717248836,344532000,49.27357355237491,7.159372945684613,320.4447937011719
1717248836,396534000,49.27357355252721,7.159372945279497,320.6202697753906
1717248836,448534000,49.27357355272369,7.159372944743931,320.82208251953125
1717248836,500535000,49.273573552926656,7.159372944072478,321.05029296875
1717248836,552536000,49.27357355242003,7.159372945738779,320.2550964355469
1717248836,604535000,49.27357355255905,7.159372945037338,320.39605712890625
1717248836,656537000,49.27357355268839,7.159372944260478,320.5633850097656
1717248836,708538000,49.27357355285685,7.15937294345224,320.7570495605469
1717248836,760539000,49.27357355308837,7.159372942550872,320.97711181640625
1717248836,812540000,49.27357355329071,7.159372941533713,321.2235412597656
1717248836,864541000,49.2735735523959,7.159372945855283,320.3498840332031
1717248836,916541000,49.27357355259171,7.159372945277911,320.50909423828125
1717248836,968544000,49.27357355287505,7.159372944618601,320.6946716308594
1717248837,20543000,49.273573553245065,7.159372943780609,320.9065856933594
1717248837,72544000,49.27357355365203,7.159372942749383,321.1448974609375
1717248837,124545000,49.27357355289074,7.1593729451510875,320.30615234375
1717248837,176545000,49.273573553142796,7.159372944326657,320.4572448730469
1717248837,228547000,49.273573553457524,7.1593729433136675,320.63470458984375
1717248837,280548000,49.27357355384147,7.159372942177996,320.8385314941406
1717248837,332548000,49.27357355419518,7.159372940831514,321.0687255859375
1717248837,384550000,49.2735735526006,7.1593729450857335,320.2649841308594
1717248837,436549000,49.27357355279875,7.159372944037555,320.4079895019531
1717248837,488551000,49.27357355303906,7.159372942893419,320.57733154296875
1717248837,540552000,49.27357355335912,7.15937294171811,320.7730407714844
1717248837,592553000,49.273573553727445,7.159372940386319,320.9951171875
1717248837,644553000,49.2735735541642,7.15937293901948,321.24359130859375
1717248837,696554000,49.273573552912936,7.15937294598673,320.3612365722656
1717248837,748555000,49.27357355317055,7.159372945522172,320.5224609375
1717248837,800555000,49.27357355349708,7.159372944862988,320.7100830078125
1717248837,852556000,49.27357355389755,7.159372944001348,320.9240417480469
1717248837,904558000,49.27357355437244,7.159372943059399,321.16436767578125
1717248837,956559000,49.2735735527182,7.159372944830473,320.3167419433594
1717248838,8557000,49.27357355302356,7.1593729439500375,320.4698486328125
1717248838,60559000,49.27357355340491,7.159372942985892,320.64935302734375
1717248838,112560000,49.27357355382978,7.159372941996468,320.8551940917969
1717248838,164560000,49.27357355430854,7.159372940997067,321.0873718261719
1717248838,216562000,49.273573552881814,7.159372946063407,320.2750549316406
1717248838,268562000,49.27357355311901,7.159372945697778,320.4200744628906
1717248838,320563000,49.27357355332255,7.159372945216368,320.5914306640625
1717248838,372563000,49.27357355353719,7.159372944639274,320.7891540527344
1717248838,424564000,49.27357355373924,7.159372943974083,321.01324462890625
1717248838,476565000,49.27357355394285,7.1593729431787105,321.2637023925781
1717248838,528566000,49.273573552052596,7.159372945239091,320.3725891113281
1717248838,580567000,49.27357355207404,7.159372944461708,320.5358581542969
1717248838,632567000,49.273573552138366,7.159372943561699,320.7254638671875
1717248838,684568000,49.27357355221531,7.159372942462468,320.9414367675781
1717248838,736569000,49.27357355232382,7.159372941246604,321.18377685546875
1717248838,788570000,49.27357355244861,7.159372944880312,320.32769775390625
1717248838,840570000,49.273573552566496,7.159372944111869,320.48284912109375
1717248838,892571000,49.27357355270029,7.15937294321185,320.6643371582031
1717248838,944573000,49.27357355291698,7.159372942123222,320.8721923828125
1717248838,996573000,49.27357355323795,7.1593729408644995,321.1064147949219
1717248839,48573000,49.27357355249982,7.159372945322288,320.28521728515625
1717248839,100574000,49.273573552740835,7.159372944479374,320.4322509765625
1717248839,152575000,49.27357355304984,7.159372943539115,320.6056213378906
1717248839,204576000,49.27357355344488,7.159372942620275,320.8053894042969
1717248839,256577000,49.273573553932124,7.159372941559556,321.0315246582031
